"timeframe","group","segment","year","category","metric","value"
"full-year","hunt","Age",2016,"25-34","participants",45027
"full-year","hunt","Age",2017,"25-34","participants",44165
"full-year","hunt","Age",2018,"25-34","participants",42954
"full-year","hunt","Age",2009,"35-44","participants",51400
"full-year","hunt","Age",2010,"35-44","participants",46815
"full-year","hunt","Age",2011,"35-44","participants",45499
"full-year","hunt","Age",2012,"35-44","participants",44835
"full-year","hunt","Age",2013,"35-44","participants",45671
"full-year","hunt","Age",2014,"35-44","participants",45734
"full-year","hunt","Age",2015,"35-44","participants",46143
"full-year","hunt","Age",2016,"35-44","participants",46482
"full-year","hunt","Age",2017,"35-44","participants",45752
"full-year","hunt","Age",2018,"35-44","participants",46059
"full-year","hunt","Age",2009,"45-54","participants",58313
"full-year","hunt","Age",2010,"45-54","participants",53168
"full-year","hunt","Age",2011,"45-54","participants",51242
"full-year","hunt","Age",2012,"45-54","participants",49395
"full-year","hunt","Age",2013,"45-54","participants",48610
"full-year","hunt","Age",2014,"45-54","participants",47917
"full-year","hunt","Age",2015,"45-54","participants",47442
"full-year","hunt","Age",2016,"45-54","participants",46956
"full-year","hunt","Age",2017,"45-54","participants",45129
"full-year","hunt","Age",2018,"45-54","participants",44036
"full-year","hunt","Age",2009,"55-64","participants",51301
"full-year","hunt","Age",2010,"55-64","participants",49528
"full-year","hunt","Age",2011,"55-64","participants",49885
"full-year","hunt","Age",2012,"55-64","participants",48974
"full-year","hunt","Age",2013,"55-64","participants",49041
"full-year","hunt","Age",2014,"55-64","participants",48547
"full-year","hunt","Age",2015,"55-64","participants",48281
"full-year","hunt","Age",2016,"55-64","participants",47959
"full-year","hunt","Age",2017,"55-64","participants",46680
"full-year","hunt","Age",2018,"55-64","participants",45501
"full-year","hunt","All",2009,"All","residents",214782
"full-year","hunt","All",2010,"All","residents",202957
"full-year","hunt","All",2011,"All","residents",198869
"full-year","hunt","All",2012,"All","residents",195409
"full-year","hunt","All",2013,"All","residents",197469
"full-year","hunt","All",2014,"All","residents",196739
"full-year","hunt","All",2015,"All","residents",196479
"full-year","hunt","All",2016,"All","residents",196276
"full-year","hunt","All",2017,"All","residents",190753
"full-year","hunt","All",2018,"All","residents",187051
"full-year","hunt","Residency",2009,"Resident","residents",214782
"full-year","hunt","Residency",2010,"Resident","residents",202957
"full-year","hunt","Residency",2011,"Resident","residents",198869
"full-year","hunt","Residency",2012,"Resident","residents",195409
"full-year","hunt","Residency",2013,"Resident","residents",197469
"full-year","hunt","Residency",2014,"Resident","residents",196739
"full-year","hunt","Residency",2015,"Resident","residents",196479
"full-year","hunt","Residency",2016,"Resident","residents",196276
"full-year","hunt","Residency",2017,"Resident","residents",190753
"full-year","hunt","Residency",2018,"Resident","residents",187051
"full-year","hunt","Gender",2009,"Male","residents",182625
"full-year","hunt","Gender",2010,"Male","residents",173365
"full-year","hunt","Gender",2011,"Male","residents",169350
"full-year","hunt","Gender",2012,"Male","residents",165511
"full-year","hunt","Gender",2013,"Male","residents",165569
"full-year","hunt","Gender",2014,"Male","residents",163323
"full-year","hunt","Gender",2015,"Male","residents",161659
"full-year","hunt","Gender",2016,"Male","residents",160238
"full-year","hunt","Gender",2017,"Male","residents",155255
"full-year","hunt","Gender",2018,"Male","residents",152173
"full-year","hunt","Gender",2009,"Female","residents",32157
"full-year","hunt","Gender",2010,"Female","residents",29592
"full-year","hunt","Gender",2011,"Female","residents",29519
"full-year","hunt","Gender",2012,"Female","residents",29898
"full-year","hunt","Gender",2013,"Female","residents",31900
"full-year","hunt","Gender",2014,"Female","residents",33416
"full-year","hunt","Gender",2015,"Female","residents",34820
"full-year","hunt","Gender",2016,"Female","residents",36038
"full-year","hunt","Gender",2017,"Female","residents",35498
"full-year","hunt","Gender",2018,"Female","residents",34878
"full-year","hunt","Age",2009,"18-24","residents",24621
"full-year","hunt","Age",2010,"18-24","residents",22672
"full-year","hunt","Age",2011,"18-24","residents",21690
"full-year","hunt","Age",2012,"18-24","residents",21681
"full-year","hunt","Age",2013,"18-24","residents",22567
"full-year","hunt","Age",2014,"18-24","residents",22629
"full-year","hunt","Age",2015,"18-24","residents",22394
"full-year","hunt","Age",2016,"18-24","residents",22902
"full-year","hunt","Age",2017,"18-24","residents",21918
"full-year","hunt","Age",2018,"18-24","residents",20988
"full-year","hunt","Age",2009,"25-34","residents",43756
"full-year","hunt","Age",2010,"25-34","residents",41464
"full-year","hunt","Age",2011,"25-34","residents",40991
"full-year","hunt","Age",2012,"25-34","residents",40633
"full-year","hunt","Age",2013,"25-34","residents",41704
"full-year","hunt","Age",2014,"25-34","residents",42269
"full-year","hunt","Age",2015,"25-34","residents",42758
"full-year","hunt","Age",2016,"25-34","residents",42624
"full-year","hunt","Age",2017,"25-34","residents",41698
"full-year","hunt","Age",2018,"25-34","residents",40616
"full-year","hunt","Age",2009,"35-44","residents",46681
"full-year","hunt","Age",2010,"35-44","residents",43585
"full-year","hunt","Age",2011,"35-44","residents",42435
"full-year","hunt","Age",2012,"35-44","residents",41929
"full-year","hunt","Age",2013,"35-44","residents",42750
"full-year","hunt","Age",2014,"35-44","residents",42701
"full-year","hunt","Age",2015,"35-44","residents",43058
"full-year","hunt","Age",2016,"35-44","residents",43328
"full-year","hunt","Age",2017,"35-44","residents",42609
"full-year","hunt","Age",2018,"35-44","residents",42976
"full-year","hunt","Age",2009,"45-54","residents",52791
"full-year","hunt","Age",2010,"45-54","residents",49112
"full-year","hunt","Age",2011,"45-54","residents",47310
"full-year","hunt","Age",2012,"45-54","residents",45631
"full-year","hunt","Age",2013,"45-54","residents",44917
"full-year","hunt","Age",2014,"45-54","residents",44175
"full-year","hunt","Age",2015,"45-54","residents",43639
"full-year","hunt","Age",2016,"45-54","residents",43144
"full-year","hunt","Age",2017,"45-54","residents",41462
"full-year","hunt","Age",2018,"45-54","residents",40418
"full-year","hunt","Age",2009,"55-64","residents",46933
"full-year","hunt","Age",2010,"55-64","residents",46124
"full-year","hunt","Age",2011,"55-64","residents",46443
"full-year","hunt","Age",2012,"55-64","residents",45535
"full-year","hunt","Age",2013,"55-64","residents",45531
"full-year","hunt","Age",2014,"55-64","residents",44965
"full-year","hunt","Age",2015,"55-64","residents",44630
"full-year","hunt","Age",2016,"55-64","residents",44279
"full-year","hunt","Age",2017,"55-64","residents",43066
"full-year","hunt","Age",2018,"55-64","residents",42053
"full-year","hunt","All",2014,"All","recruits",23988
"full-year","hunt","All",2015,"All","recruits",24539
"full-year","hunt","All",2016,"All","recruits",24777
"full-year","hunt","All",2017,"All","recruits",22426
"full-year","hunt","All",2018,"All","recruits",21307
"full-year","hunt","Residency",2014,"Resident","recruits",20300
"full-year","hunt","Residency",2015,"Resident","recruits",20574
"full-year","hunt","Residency",2016,"Resident","recruits",20812
"full-year","hunt","Residency",2017,"Resident","recruits",18581
"full-year","hunt","Residency",2018,"Resident","recruits",17559
"full-year","hunt","Residency",2014,"Nonresident","recruits",3688
"full-year","hunt","Residency",2015,"Nonresident","recruits",3965
"full-year","hunt","Residency",2016,"Nonresident","recruits",3965
"full-year","hunt","Residency",2017,"Nonresident","recruits",3845
"full-year","hunt","Residency",2018,"Nonresident","recruits",3748
"full-year","hunt","Gender",2014,"Male","recruits",17678
"full-year","hunt","Gender",2015,"Male","recruits",18047
"full-year","hunt","Gender",2016,"Male","recruits",18238
"full-year","hunt","Gender",2017,"Male","recruits",16809
"full-year","hunt","Gender",2018,"Male","recruits",16221
"full-year","hunt","Gender",2014,"Female","recruits",6310
"full-year","hunt","Gender",2015,"Female","recruits",6492
"full-year","hunt","Gender",2016,"Female","recruits",6539
"full-year","hunt","Gender",2017,"Female","recruits",5617
"full-year","hunt","Gender",2018,"Female","recruits",5086
"full-year","hunt","Age",2014,"18-24","recruits",4510
"full-year","hunt","Age",2015,"18-24","recruits",4316
"full-year","hunt","Age",2016,"18-24","recruits",4709
"full-year","hunt","Age",2017,"18-24","recruits",3672
"full-year","hunt","Age",2018,"18-24","recruits",3132
"full-year","hunt","Age",2014,"25-34","recruits",6962
"full-year","hunt","Age",2015,"25-34","recruits",7168
"full-year","hunt","Age",2016,"25-34","recruits",6812
"full-year","hunt","Age",2017,"25-34","recruits",6557
"full-year","hunt","Age",2018,"25-34","recruits",6267
"full-year","hunt","Age",2014,"35-44","recruits",4859
"full-year","hunt","Age",2015,"35-44","recruits",5123
"full-year","hunt","Age",2016,"35-44","recruits",5245
"full-year","hunt","Age",2017,"35-44","recruits",4766
"full-year","hunt","Age",2018,"35-44","recruits",4868
"full-year","hunt","Age",2014,"45-54","recruits",4001
"full-year","hunt","Age",2015,"45-54","recruits",4205
"full-year","hunt","Age",2016,"45-54","recruits",4277
"full-year","hunt","Age",2017,"45-54","recruits",3892
"full-year","hunt","Age",2018,"45-54","recruits",3676
"full-year","hunt","Age",2014,"55-64","recruits",3656
"full-year","hunt","Age",2015,"55-64","recruits",3727
"full-year","hunt","Age",2016,"55-64","recruits",3735
"full-year","hunt","Age",2017,"55-64","recruits",3539
"full-year","hunt","Age",2018,"55-64","recruits",3364
"full-year","hunt","All",2010,"All","churn",0.230732973973553
"full-year","hunt","All",2011,"All","churn",0.209236970066744
"full-year","hunt","All",2012,"All","churn",0.206853941063276
"full-year","hunt","All",2013,"All","churn",0.19779264503177
"full-year","hunt","All",2014,"All","churn",0.205126255305194
"full-year","hunt","All",2015,"All","churn",0.20356501825834
"full-year","hunt","All",2016,"All","churn",0.204314219801651
"full-year","hunt","All",2017,"All","churn",0.215211972447387
"full-year","hunt","All",2018,"All","churn",0.213951100244499
"full-year","hunt","Residency",2010,"Resident","churn",0.207708280954642
"full-year","hunt","Residency",2011,"Resident","churn",0.19667220150081
"full-year","hunt","Residency",2012,"Resident","churn",0.194384242893563
"full-year","hunt","Residency",2013,"Resident","churn",0.185462286793341
"full-year","hunt","Residency",2014,"Resident","churn",0.193164496705812
"full-year","hunt","Residency",2015,"Resident","churn",0.191294049476718
"full-year","hunt","Residency",2016,"Resident","churn",0.191923818830511
"full-year","hunt","Residency",2017,"Resident","churn",0.202452706179658
"full-year","hunt","Residency",2018,"Resident","churn",0.200552547011056
"full-year","hunt","Residency",2010,"Nonresident","churn",0.496665949666595
"full-year","hunt","Residency",2011,"Nonresident","churn",0.399671421103726
"full-year","hunt","Residency",2012,"Nonresident","churn",0.395362979855568
"full-year","hunt","Residency",2013,"Nonresident","churn",0.385973133395814
"full-year","hunt","Residency",2014,"Nonresident","churn",0.387695161539651
"full-year","hunt","Residency",2015,"Nonresident","churn",0.385054878965569
"full-year","hunt","Residency",2016,"Nonresident","churn",0.381288165164292
"full-year","hunt","Residency",2017,"Nonresident","churn",0.394691535150646
"full-year","hunt","Residency",2018,"Nonresident","churn",0.399869062340874
"full-year","hunt","Gender",2010,"Male","churn",0.218625480622977
"full-year","hunt","Gender",2011,"Male","churn",0.198345643492077
"full-year","hunt","Gender",2012,"Male","churn",0.196103211059584
"full-year","hunt","Gender",2013,"Male","churn",0.188011496903598
"full-year","hunt","Gender",2014,"Male","churn",0.194459117729699
"full-year","hunt","Gender",2015,"Male","churn",0.193389340467711
"full-year","hunt","Gender",2016,"Male","churn",0.194233409610984
"full-year","hunt","Gender",2017,"Male","churn",0.204538119279803
"full-year","hunt","Gender",2018,"Male","churn",0.203065498291995
"full-year","hunt","Gender",2010,"Female","churn",0.30459280014619
"full-year","hunt","Gender",2011,"Female","churn",0.276795524922585
"full-year","hunt","Gender",2012,"Female","churn",0.272145570885823
"full-year","hunt","Gender",2013,"Female","churn",0.254934210526316
"full-year","hunt","Gender",2014,"Female","churn",0.263622066668722
"full-year","hunt","Gender",2015,"Female","churn",0.256395913680926
"full-year","hunt","Gender",2016,"Female","churn",0.254053443308288
"full-year","hunt","Gender",2017,"Female","churn",0.265659512966649
"full-year","hunt","Gender",2018,"Female","churn",0.264746569278442
"full-year","hunt","Age",2010,"18-24","churn",0.310742638144773
"full-year","hunt","Age",2011,"18-24","churn",0.300896341724922
"full-year","hunt","Age",2012,"18-24","churn",0.295619132767099
"full-year","hunt","Age",2013,"18-24","churn",0.281719756621331
"full-year","hunt","Age",2014,"18-24","churn",0.29628834092276
"full-year","hunt","Age",2015,"18-24","churn",0.290329482242191
"full-year","hunt","Age",2016,"18-24","churn",0.282863041982106
"full-year","hunt","Age",2017,"18-24","churn",0.310847728323456
"full-year","hunt","Age",2018,"18-24","churn",0.312242030385527
"full-year","hunt","Age",2010,"25-34","churn",0.257608138143272
"full-year","hunt","Age",2011,"25-34","churn",0.23515625
"full-year","hunt","Age",2012,"25-34","churn",0.235381611973599
"full-year","hunt","Age",2013,"25-34","churn",0.228919051972713
"full-year","hunt","Age",2014,"25-34","churn",0.232291642888123
"full-year","hunt","Age",2015,"25-34","churn",0.234771659208958
"full-year","hunt","Age",2016,"25-34","churn",0.233594113605638
"full-year","hunt","Age",2017,"25-34","churn",0.235885932572292
"full-year","hunt","Age",2018,"25-34","churn",0.244560172081965
"full-year","hunt","Age",2010,"35-44","churn",0.230661478599222
"full-year","hunt","Age",2011,"35-44","churn",0.205126561999359
"full-year","hunt","Age",2012,"35-44","churn",0.201476955537484
"full-year","hunt","Age",2013,"35-44","churn",0.190922270547563
"full-year","hunt","Age",2014,"35-44","churn",0.196536095115062
"full-year","hunt","Age",2015,"35-44","churn",0.195106485328202
"full-year","hunt","Age",2016,"35-44","churn",0.195479270962009
"full-year","hunt","Age",2017,"35-44","churn",0.20735354230761
"full-year","hunt","Age",2018,"35-44","churn",0.200581395348837
"full-year","hunt","Age",2010,"45-54","churn",0.209438718639068
"full-year","hunt","Age",2011,"45-54","churn",0.187913782726452
"full-year","hunt","Age",2012,"45-54","churn",0.186780375473245
"full-year","hunt","Age",2013,"45-54","churn",0.176029962546816
"full-year","hunt","Age",2014,"45-54","churn",0.182369882740177
"full-year","hunt","Age",2015,"45-54","churn",0.180270050295302
"full-year","hunt","Age",2016,"45-54","churn",0.183023481303486
"full-year","hunt","Age",2017,"45-54","churn",0.195208178042807
"full-year","hunt","Age",2018,"45-54","churn",0.188149526911742
"full-year","hunt","Age",2010,"55-64","churn",0.190600573088244
"full-year","hunt","Age",2011,"55-64","churn",0.17008560814085
"full-year","hunt","Age",2012,"55-64","churn",0.167966322541846
"full-year","hunt","Age",2013,"55-64","churn",0.160615836974721
"full-year","hunt","Age",2014,"55-64","churn",0.168145021512612
"full-year","hunt","Age",2015,"55-64","churn",0.164170803551198
"full-year","hunt","Age",2016,"55-64","churn",0.168492781839647
"full-year","hunt","Age",2017,"55-64","churn",0.17550773593561
"full-year","hunt","Age",2018,"55-64","churn",0.175085689802913
"full-year","fish","All",2009,"All","participants",550828
"full-year","fish","All",2010,"All","participants",503147
"full-year","fish","All",2011,"All","participants",497591
"full-year","fish","All",2012,"All","participants",496780
"full-year","fish","All",2013,"All","participants",497874
"full-year","fish","All",2014,"All","participants",501904
"full-year","fish","All",2015,"All","participants",494907
"full-year","fish","All",2016,"All","participants",500228
"full-year","fish","All",2017,"All","participants",475814
"full-year","fish","All",2018,"All","participants",467112
"full-year","fish","Residency",2009,"Resident","participants",450954
"full-year","fish","Residency",2010,"Resident","participants",415895
"full-year","fish","Residency",2011,"Resident","participants",411914
"full-year","fish","Residency",2012,"Resident","participants",408701
"full-year","fish","Residency",2013,"Resident","participants",409192
"full-year","fish","Residency",2014,"Resident","participants",410970
"full-year","fish","Residency",2015,"Resident","participants",399506
"full-year","fish","Residency",2016,"Resident","participants",401540
"full-year","fish","Residency",2017,"Resident","participants",382059
"full-year","fish","Residency",2018,"Resident","participants",375863
"full-year","fish","Residency",2009,"Nonresident","participants",99874
"full-year","fish","Residency",2010,"Nonresident","participants",87252
"full-year","fish","Residency",2011,"Nonresident","participants",85677
"full-year","fish","Residency",2012,"Nonresident","participants",88079
"full-year","fish","Residency",2013,"Nonresident","participants",88682
"full-year","fish","Residency",2014,"Nonresident","participants",90934
"full-year","fish","Residency",2015,"Nonresident","participants",95401
"full-year","fish","Residency",2016,"Nonresident","participants",98688
"full-year","fish","Residency",2017,"Nonresident","participants",93755
"full-year","fish","Residency",2018,"Nonresident","participants",91249
"full-year","fish","Gender",2009,"Male","participants",418092
"full-year","fish","Gender",2010,"Male","participants",386181
"full-year","fish","Gender",2011,"Male","participants",380043
"full-year","fish","Gender",2012,"Male","participants",377326
"full-year","fish","Gender",2013,"Male","participants",375120
"full-year","fish","Gender",2014,"Male","participants",375968
"full-year","fish","Gender",2015,"Male","participants",370625
"full-year","fish","Gender",2016,"Male","participants",371980
"full-year","fish","Gender",2017,"Male","participants",356272
"full-year","fish","Gender",2018,"Male","participants",348767
"full-year","fish","Gender",2009,"Female","participants",132736
"full-year","fish","Gender",2010,"Female","participants",116966
"full-year","fish","Gender",2011,"Female","participants",117548
"full-year","fish","Gender",2012,"Female","participants",119454
"full-year","fish","Gender",2013,"Female","participants",122754
"full-year","fish","Gender",2014,"Female","participants",125936
"full-year","fish","Gender",2015,"Female","participants",124282
"full-year","fish","Gender",2016,"Female","participants",128248
"full-year","fish","Gender",2017,"Female","participants",119542
"full-year","fish","Gender",2018,"Female","participants",118345
"full-year","fish","Age",2009,"18-24","participants",63558
"full-year","fish","Age",2010,"18-24","participants",54809
"full-year","fish","Age",2011,"18-24","participants",53777
"full-year","fish","Age",2012,"18-24","participants",53449
"full-year","fish","Age",2013,"18-24","participants",55141
"full-year","fish","Age",2014,"18-24","participants",56731
"full-year","fish","Age",2015,"18-24","participants",54838
"full-year","fish","Age",2016,"18-24","participants",54860
"full-year","fish","Age",2017,"18-24","participants",51397
"full-year","fish","Age",2018,"18-24","participants",49386
"full-year","fish","Age",2009,"25-34","participants",115407
"full-year","fish","Age",2010,"25-34","participants",104758
"full-year","fish","Age",2011,"25-34","participants",104333
"full-year","fish","Age",2012,"25-34","participants",104517
"full-year","fish","Age",2013,"25-34","participants",105280
"full-year","fish","Age",2014,"25-34","participants",107670
"full-year","fish","Age",2015,"25-34","participants",107178
"full-year","fish","Age",2016,"25-34","participants",108558
"full-year","fish","Age",2017,"25-34","participants",103312
"full-year","fish","Age",2018,"25-34","participants",100028
"full-year","fish","Age",2009,"35-44","participants",120326
"full-year","fish","Age",2010,"35-44","participants",109051
"full-year","fish","Age",2011,"35-44","participants",107291
"full-year","fish","Age",2012,"35-44","participants",107589
"full-year","fish","Age",2013,"35-44","participants",108250
"full-year","fish","Age",2014,"35-44","participants",108531
"full-year","fish","Age",2015,"35-44","participants",107300
"full-year","fish","Age",2016,"35-44","participants",109955
"full-year","fish","Age",2017,"35-44","participants",106147
"full-year","fish","Age",2018,"35-44","participants",106771
"full-year","fish","Age",2009,"45-54","participants",135224
"full-year","fish","Age",2010,"45-54","participants",123260
"full-year","fish","Age",2011,"45-54","participants",118931
"full-year","fish","Age",2012,"45-54","participants",116769
"full-year","fish","Age",2013,"45-54","participants",114670
"full-year","fish","Age",2014,"45-54","participants",113861
"full-year","fish","Age",2015,"45-54","participants",111748
"full-year","fish","Age",2016,"45-54","participants",111179
"full-year","fish","Age",2017,"45-54","participants",104632
"full-year","fish","Age",2018,"45-54","participants",101862
"full-year","fish","Age",2009,"55-64","participants",116312
"full-year","fish","Age",2010,"55-64","participants",111268
"full-year","fish","Age",2011,"55-64","participants",113258
"full-year","fish","Age",2012,"55-64","participants",114456
"full-year","fish","Age",2013,"55-64","participants",114532
"full-year","fish","Age",2014,"55-64","participants",115111
"full-year","fish","Age",2015,"55-64","participants",113843
"full-year","fish","Age",2016,"55-64","participants",115675
"full-year","fish","Age",2017,"55-64","participants",110326
"full-year","fish","Age",2018,"55-64","participants",109065
"full-year","fish","All",2009,"All","residents",450954
"full-year","fish","All",2010,"All","residents",415895
"full-year","fish","All",2011,"All","residents",411914
"full-year","fish","All",2012,"All","residents",408701
"full-year","fish","All",2013,"All","residents",409192
"full-year","fish","All",2014,"All","residents",410970
"full-year","fish","All",2015,"All","residents",399506
"full-year","fish","All",2016,"All","residents",401540
"full-year","fish","All",2017,"All","residents",382059
"full-year","fish","All",2018,"All","residents",375863
"full-year","fish","Residency",2009,"Resident","residents",450954
"full-year","fish","Residency",2010,"Resident","residents",415895
"full-year","fish","Residency",2011,"Resident","residents",411914
"full-year","fish","Residency",2012,"Resident","residents",408701
"full-year","fish","Residency",2013,"Resident","residents",409192
"full-year","fish","Residency",2014,"Resident","residents",410970
"full-year","fish","Residency",2015,"Resident","residents",399506
"full-year","fish","Residency",2016,"Resident","residents",401540
"full-year","fish","Residency",2017,"Resident","residents",382059
"full-year","fish","Residency",2018,"Resident","residents",375863
"full-year","fish","Gender",2009,"Male","residents",337900
"full-year","fish","Gender",2010,"Male","residents",315199
"full-year","fish","Gender",2011,"Male","residents",310757
"full-year","fish","Gender",2012,"Male","residents",306482
"full-year","fish","Gender",2013,"Male","residents",304258
"full-year","fish","Gender",2014,"Male","residents",303736
"full-year","fish","Gender",2015,"Male","residents",295234
"full-year","fish","Gender",2016,"Male","residents",294083
"full-year","fish","Gender",2017,"Male","residents",282085
"full-year","fish","Gender",2018,"Male","residents",276806
"full-year","fish","Gender",2009,"Female","residents",113054
"full-year","fish","Gender",2010,"Female","residents",100696
"full-year","fish","Gender",2011,"Female","residents",101157
"full-year","fish","Gender",2012,"Female","residents",102219
"full-year","fish","Gender",2013,"Female","residents",104934
"full-year","fish","Gender",2014,"Female","residents",107234
"full-year","fish","Gender",2015,"Female","residents",104272
"full-year","fish","Gender",2016,"Female","residents",107457
"full-year","fish","Gender",2017,"Female","residents",99974
"full-year","fish","Gender",2018,"Female","residents",99057
"full-year","fish","Age",2009,"18-24","residents",54460
"full-year","fish","Age",2010,"18-24","residents",47456
"full-year","fish","Age",2011,"18-24","residents",46593
"full-year","fish","Age",2012,"18-24","residents",45955
"full-year","fish","Age",2013,"18-24","residents",47271
"full-year","fish","Age",2014,"18-24","residents",48359
"full-year","fish","Age",2015,"18-24","residents",45784
"full-year","fish","Age",2016,"18-24","residents",45634
"full-year","fish","Age",2017,"18-24","residents",42697
"full-year","fish","Age",2018,"18-24","residents",40902
"full-year","fish","Age",2009,"25-34","residents",95935
"full-year","fish","Age",2010,"25-34","residents",88263
"full-year","fish","Age",2011,"25-34","residents",88078
"full-year","fish","Age",2012,"25-34","residents",87829
"full-year","fish","Age",2013,"25-34","residents",88073
"full-year","fish","Age",2014,"25-34","residents",89728
"full-year","fish","Age",2015,"25-34","residents",87928
"full-year","fish","Age",2016,"25-34","residents",88568
"full-year","fish","Age",2017,"25-34","residents",84141
"full-year","fish","Age",2018,"25-34","residents",81772
"full-year","fish","Age",2009,"35-44","residents",98234
"full-year","fish","Age",2010,"35-44","residents",89943
"full-year","fish","Age",2011,"35-44","residents",88633
"full-year","fish","Age",2012,"35-44","residents",88600
"full-year","fish","Age",2013,"35-44","residents",88975
"full-year","fish","Age",2014,"35-44","residents",89075
"full-year","fish","Age",2015,"35-44","residents",86875
"full-year","fish","Age",2016,"35-44","residents",88576
"full-year","fish","Age",2017,"35-44","residents",85467
"full-year","fish","Age",2018,"35-44","residents",86390
"full-year","fish","Age",2009,"45-54","residents",109395
"full-year","fish","Age",2010,"45-54","residents",100272
"full-year","fish","Age",2011,"45-54","residents",96994
"full-year","fish","Age",2012,"45-54","residents",94565
"full-year","fish","Age",2013,"45-54","residents",92868
"full-year","fish","Age",2014,"45-54","residents",91832
"full-year","fish","Age",2015,"45-54","residents",88708
"full-year","fish","Age",2016,"45-54","residents",87959
"full-year","fish","Age",2017,"45-54","residents",83010
"full-year","fish","Age",2018,"45-54","residents",80877
"full-year","fish","Age",2009,"55-64","residents",92928
"full-year","fish","Age",2010,"55-64","residents",89961
"full-year","fish","Age",2011,"55-64","residents",91615
"full-year","fish","Age",2012,"55-64","residents",91752
"full-year","fish","Age",2013,"55-64","residents",92004
"full-year","fish","Age",2014,"55-64","residents",91975
"full-year","fish","Age",2015,"55-64","residents",90209
"full-year","fish","Age",2016,"55-64","residents",90802
"full-year","fish","Age",2017,"55-64","residents",86742
"full-year","fish","Age",2018,"55-64","residents",85922
"full-year","fish","All",2014,"All","recruits",119110
"full-year","fish","All",2015,"All","recruits",122297
"full-year","fish","All",2016,"All","recruits",125212
"full-year","fish","All",2017,"All","recruits",117342
"full-year","fish","All",2018,"All","recruits",114156
